date,symbol,industry,sector,cmp,marketCap,priceToEarnings,priceToBook,priceToSales,priceToCashflow,enterpriseToEbitda,dividendYield,returnOnEquity,debtToEquity,returnOnCapitalEmployed,priceToEarningsGrowth,return12M,return6M,return3M,return1M
2024-06-28,GFLLIMITED,Entertainment,Communication Services,79.75,877,-115.73,0.34,387.63,2433.48,-107.29,0,-0.29,0,0.03,1.15,41.15,-17.95,17.63,9.77
2024-06-28,PANACEABIO,Biotechnology,Healthcare,133.99,821,-705.21,0.97,1.47,-8206.99,18.87,0,-0.14,0.02,-6.09,7.31,6,-20.2,10.23,-0.49
2024-06-28,STCINDIA,Conglomerates,Industrials,155.92,936,18.32,-0.2,NaN,-39.81,50.99,0,-1.1,-0.43,1.02,-7.02,101.58,13.48,25.69,13.44
2024-06-28,TRU,Credit Services,Financial Services,50.52,591,54.32,2.79,3.67,-2.79,56.82,0.02,5.17,3.24,-0.72,0.04,-24.03,-34.81,-20.5,-20.75
2024-06-28,UGARSUGAR,Confectioners,Consumer Defensive,81.71,920,43.48,3.91,0.8,-24.63,13.87,0.61,9,2.19,12.36,-0.55,-31.94,-0.23,24.18,13.17
2024-06-28,MAANALU,Aluminum,Basic Materials,144.13,780,23.78,4.78,0.82,23.29,15.52,0,20.08,0.2,23.91,-0.69,71.22,1.29,5.36,4.37
2024-06-28,NRAIL,Paper & Paper Products,Basic Materials,503.45,857,6.83,1.13,0.66,6.34,7.74,0,16.5,0.76,10.94,0.26,70.29,26.43,16.49,22.29
2024-06-28,JAGSNPHARM,Drug Manufacturers - Specialty & Generic,Healthcare,337.75,893,39.92,4.76,4.28,25.39,27.49,1.47,11.99,0.05,10.81,-2.34,-8.85,-13.15,22.11,-1.54
2024-06-28,GHCLTEXTIL,Textile Manufacturing,Consumer Cyclical,91.13,872,34.78,0.63,0.83,15.05,10.45,0,1.81,0.05,2.35,0,37.55,30.84,20.22,14.2
2024-06-28,ASIANTILES,Building Products & Equipment,Industrials,72.04,914,-74.27,0.72,0.6,-11.08,16.18,0,-0.97,0.2,0.28,0.88,49.46,-4.33,26.05,21.18
2024-06-28,DAVANGERE,Confectioners,Consumer Defensive,8.39,79,6.45,0.23,0.36,-2.13,6.56,0,3.6,0.78,7.3,-0.53,-9999999999,-9999999999,9.24,-18.86
2024-06-28,POCL,Specialty Chemicals,Basic Materials,812.35,1023,32.09,2.86,0.66,15.66,14.99,0.57,8.92,0.29,15.78,-0.53,104.03,61.6,30.86,21.86
2024-06-28,KOTHARIPET,Specialty Chemicals,Basic Materials,138.64,816,12.79,3.31,1.35,11.41,7.8,1.08,25.87,0,33.45,0.2,84.36,-4.55,13.41,7.43
2024-06-28,CONSOFINVT,Capital Markets,Financial Services,196.85,637,13.7,0.79,676.96,38.87,12.49,0,5.75,0,5.1,-0.16,35.43,-39.95,-11.43,-9.12
2024-06-28,ACL,,,,,,,,,,,,,,,,,,
2024-06-28,ZUARI,Agricultural Inputs,Basic Materials,223.49,940,9.42,0.55,0.2,1.99,4.95,0.87,5.89,1.05,8.86,-0.12,50.25,18.28,31.93,28.44
2024-06-28,GRMOVER,Packaged Foods,Consumer Defensive,181.14,1087,17.9,3.29,0.83,23.06,14.07,0,18.36,1.19,20.42,-5.67,4.34,-4.29,52.67,31.36
2024-06-28,BEDMUTHA,Steel,Basic Materials,232.1,749,35.76,6.22,0.92,10.14,11.92,0,16.82,1.95,-0.13,0.59,314.83,34.51,5.28,-7.51
2024-06-28,SUKHJITS,Specialty Chemicals,Basic Materials,456.55,714,14.28,1.42,0.52,9.17,7.62,1.72,9.94,0.67,13.53,-0.67,7.1,-6.88,0.5,3.28
2024-06-28,ESTER,Specialty Chemicals,Basic Materials,114.83,1079,-8.91,1.5,1.01,24.64,516.89,0.39,-16.87,1.08,-7.55,0.05,3.31,29.31,35.17,-0.32
2024-06-28,WSI,Electrical Equipment & Parts,Industrials,143.28,722,15.36,5.25,2.21,6.37,17.61,0,34.16,0.54,19.58,0.23,41.79,25.74,-4.48,1.55
2024-06-28,TNPETRO,Specialty Chemicals,Basic Materials,94.87,854,17.06,0.99,0.51,5.29,7.44,1.52,5.82,0.02,5.24,-0.36,21.32,-5.41,21.63,11.94
2024-06-28,FOODSIN,Packaged Foods,Consumer Defensive,147.15,836,22.75,2.1,0.82,-38.29,10.15,0.32,9.21,1.18,21.09,-1.02,-20.16,-8.06,12.89,2.44
2024-06-28,THEINVEST,Capital Markets,Financial Services,155.71,814,43.74,1.23,2.83,-3.88,14.96,0,2.81,0.57,4.76,0.71,93.19,34.17,16.59,11.46
2024-06-28,DHUNINV,Capital Markets,Financial Services,1350.5,824,16.85,0.32,2.34,6.17,8.29,1.12,1.91,0.15,1.78,-0.2,85.27,14.07,18.16,15.59
2024-06-28,TBZ,Luxury Goods,Consumer Cyclical,120.84,807,14.81,1.34,0.35,20.32,9.71,1.45,9.05,1.02,16.99,0.42,42.16,-5.48,16.14,12.25
2024-06-28,EMKAYTOOLS,,,,,,,,,,,,,,,,,,
2024-06-28,KECL,Specialty Industrial Machinery,Industrials,190.07,1263,89.65,15.33,2.26,34.52,30.66,0,17.1,1.54,16.33,-1.64,54.97,71.7,82.06,2.11
2024-06-28,EMAMIPAP,,,116.85,,,,,,,,,,,,-5,-1.68,2.37,4.14
2024-06-28,ELECTHERM,Steel,Basic Materials,805,1026,3.23,-1.31,0.24,2.92,6.46,0,-40.62,-2.27,-248.64,0,849.85,235.35,49.35,4.15
2024-06-28,LOKESHMACH,Specialty Industrial Machinery,Industrials,424.3,785,56.67,4,2.67,45,21.49,0,7.07,0.6,11.77,1.48,123.49,16.45,14.47,7.12
2024-06-28,SELAN,Oil & Gas E&P,Energy,731.75,1113,33.97,2.82,6.72,15.52,13.34,0,8.31,0.01,7.8,5.52,140.27,48.5,62.52,23.17
2024-06-28,AVG,Integrated Freight & Logistics,Industrials,489.75,669,20.95,3.34,1.39,690.21,10.99,0.07,15.96,1.1,13.55,0.09,84.36,30.22,-15.56,-10.5
2024-06-28,SAHANA,,,,,,,,,,,,,,,,,,
2024-06-28,DMCC,Chemicals,Basic Materials,314.45,785,67.67,3.74,2.39,20.44,18.12,0,5.53,0.31,7.61,1.01,-0.55,-5.16,15.88,5.06
2024-06-28,NECLIFE,Drug Manufacturers - Specialty & Generic,Healthcare,31.34,703,142.45,0.66,0.42,3.13,7.94,0,0.47,0.59,7.58,-1.18,62.38,-2.52,3.95,-2.52
2024-06-28,BIRLACABLE,Communication Equipment,Technology,241.04,724,32.14,2.88,1.05,45.7,15.92,1.04,8.96,0.66,8.97,-0.98,43.14,-15.6,6.96,1.64
2024-06-28,GOACARBON,Specialty Chemicals,Basic Materials,806.05,738,8.63,2.98,0.7,3.76,6.41,3.41,34.54,1.35,48.92,1.47,51.66,40.97,9.23,-0.41
2024-06-28,JGCHEM,Other Industrial Metals & Mining,Basic Materials,236.54,927,30.04,2.33,1.39,12.2,17.88,0,7.75,0.03,9.96,-0.69,-9999999999,-9999999999,37.32,7.01
2024-06-28,ANNAPURNA,,,,,,,,,,,,,,,,,,
2024-06-28,3IINFOLTD,Information Technology Services,Technology,36.46,616,-2.06,2.1,0.76,12.02,-2.64,0,-101.65,0.29,-19.71,0,7.87,-25.52,-7.7,-1.86
2024-06-28,WEALTH,Capital Markets,Financial Services,791,843,19.75,7.13,0.99,54.34,15.01,0.43,36.09,0,36.01,0.09,137.64,83.36,26.45,-2.12
2024-06-28,PARSVNATH,Real Estate - Development,Real Estate,12.97,,,,,,,,,,,,59.14,20.65,-15.23,0.54
2024-06-28,ADVANIHOTR,Lodging,Consumer Cyclical,71.66,663,26.54,9.21,6.28,22.66,17.92,2.36,34.72,0.03,38.92,-2.1,63.16,39.74,-0.33,2.59
2024-06-28,KRITI,Building Products & Equipment,Industrials,188.97,938,42.74,6.18,1.08,16.04,16.93,0,14.46,0.85,21.58,-0.22,73.77,68.87,41.5,67.53
2024-06-28,ELIN,Electrical Equipment & Parts,Industrials,207.55,1031,71.57,2.05,1.01,24.16,21,0.46,2.76,0.02,3.63,-1.33,20.67,40.38,55.76,34.99
2024-06-28,DPWIRES,Metal Fabrication,Industrials,444.5,689,18.97,3.05,0.69,29.24,11.54,0.24,16.06,0,20.44,-1.66,-1.32,-22.84,4.43,-5.74
2024-06-28,MEGASOFT,Drug Manufacturers - Specialty & Generic,Healthcare,64.47,476,-37.27,2.63,NaN,11.4,74.39,0,-7.06,0.81,-3.56,0.15,115.62,-3.99,-27.93,-4.63
2024-06-28,OCCL,Chemicals,Basic Materials,809.8,809,17.53,1.27,1.74,8.33,9.05,1.75,7.24,0.22,9.59,-3.41,3.3,-2.35,23.11,24
2024-06-28,MUNJALSHOW,Auto Parts,Consumer Cyclical,157.45,630,20.47,0.95,0.54,55.14,12.6,2.86,4.63,0,0.47,-5.68,17.15,9.04,-3.29,-2.81
2024-06-28,ZEEMEDIA,Broadcasting,Communication Services,14.88,931,-9.48,3.22,1.46,12.09,-66.11,0,-34.02,0.85,-28.4,-0.22,89.55,-1.46,43.08,5.53
2024-06-28,SOLEX,,,,,,,,,,,,,,,,,,
2024-06-28,MMP,Aluminum,Basic Materials,273.5,,,,,,,,,,,,36.96,31.24,7.42,0.09
2024-06-28,CHEMBOND,Specialty Chemicals,Basic Materials,624.45,840,18.91,2.32,1.82,30.37,12.56,0.48,12.29,0.02,11.99,0.25,53.77,18.99,30.09,22.37
2024-06-28,JAYAGROGN,Specialty Chemicals,Basic Materials,306.75,921,17.44,1.69,0.43,54.46,11.07,1.63,9.71,0.29,13.06,2.52,31.29,22.8,42.64,16.06
2024-06-28,JPOLYINVST,Asset Management,Financial Services,891.75,938,3.17,0.35,4235.88,-1308.31,3.22,0,11.14,0.01,1.31,0.62,47.51,45.09,45.72,22.89
2024-06-28,MANAKSIA,Metal Fabrication,Industrials,97.12,637,8.42,1.16,0.91,4.72,5.26,3.09,13.73,0.13,14.7,-0.29,-42.55,-26.12,-0.9,-6.3
2024-06-28,SREEL,Footwear & Accessories,Consumer Cyclical,285,660,24.59,1.58,3.03,22.36,17.24,0,6.43,0.01,8.51,5.13,47.78,-28.24,3.11,-5.68
2024-06-28,ONMOBILE,Telecom Services,Communication Services,71.67,762,50.12,1.17,1.48,20.03,16.92,0,2.35,0.03,1.65,0.39,-4.63,-33.11,19.35,1.8
2024-06-28,SBC,Conglomerates,Industrials,27.85,885,92.83,19.94,4.22,-183.11,44.23,0,21.3,0.56,21.88,-10.21,119.81,39.25,38.9,-10.45
2024-06-28,SPMLINFRA,Engineering & Construction,Industrials,159.08,780,-111.79,1.69,0.59,1.12,20.48,0,-1.51,1.19,0.91,0.06,257.48,69.14,22.79,15.95
2024-06-28,BHAGERIA,Specialty Chemicals,Basic Materials,169.59,741,38.81,1.42,1.5,32.29,12.95,0.59,3.65,0.09,1.99,1.32,9.7,3.76,17,6.79
2024-06-28,VALIANTLAB,Drug Manufacturers - Specialty & Generic,Healthcare,138.78,603,1886.73,2.55,3.31,319.83,524.41,0,0.13,0.32,-3.31,-19.08,-9999999999,-19.87,-4.32,-1.78
2024-06-28,MENONBE,Auto Parts,Consumer Cyclical,140.22,786,32.23,5.42,3.73,27.73,17.64,1.6,16.81,0.24,19.38,-1.28,1.94,2.13,25.03,15.88
2024-06-28,KILITCH,Drug Manufacturers - Specialty & Generic,Healthcare,334.4,538,36.47,3.05,3.48,-3675.96,18.56,0,8.28,0.18,11.83,0.99,76.09,-9.45,-14.01,-4.03
2024-06-28,PAVNAIND,Auto Parts,Consumer Cyclical,537.95,656,62.05,8.98,2.07,119.23,21.57,0,14.47,1.68,22.87,2.35,70.16,31.13,4.8,-2.65
2024-06-28,KHAICHEM,Agricultural Inputs,Basic Materials,71.33,692,-9.81,3.14,1.3,-12.49,-31.84,0.42,-33.33,1.43,-17.64,0.04,6.94,3.3,10.85,4.74
2024-06-28,FCSSOFT,Information Technology Services,Technology,4,684,-56.77,1.6,18.7,45.42,-320.36,0,-2.81,0,0.85,0.06,86.05,-3.61,9.59,5.26
2024-06-28,MALLCOM,Security & Protection Services,Industrials,1147.8,717,19.72,3.02,1.7,112.35,13.08,0.26,15.29,0.39,19.98,-11.79,14.18,4.67,14.88,13.09
2024-06-28,NRL,Waste Management,Industrials,85.68,589,81.59,6.87,2.45,-53.14,50.68,0,8.42,0.16,6.79,-1.99,15.52,42.97,-5.53,14.24
2024-06-28,PHANTOMFX,,,,,,,,,,,,,,,,,,
2024-06-28,APEX,Farm Products,Consumer Defensive,222.21,695,47.58,1.4,0.86,62.22,17.97,1.13,2.94,0.22,5.15,-0.8,4.52,-0.69,12.51,6.78
2024-06-28,KAMATHOTEL,Lodging,Consumer Cyclical,226.75,588,14.35,2.86,1.93,8.18,6.39,0,21.81,1.29,15.28,-0.16,0.49,-16.02,-9.23,-2.28
2024-06-28,HTMEDIA,Publishing,Communication Services,26.93,623,-7.73,0.36,0.37,-11.72,21.27,0,-4.7,0.52,-8.31,0.12,34.31,5.82,1.81,6.23
2024-06-28,RUBYMILLS,Textile Manufacturing,Consumer Cyclical,218.45,731,16.4,1.22,3.08,14.62,13.47,0.57,7.42,0.36,5.92,0.62,4.2,-6.43,18.76,6.93
2024-06-28,ALBERTDAVD,Drug Manufacturers - Specialty & Generic,Healthcare,1361.25,777,10.3,2.03,2.14,17.07,7.42,0.67,19.69,0.01,10.04,0.09,129.55,39.57,26.34,21.48
2024-06-28,KODYTECH,,,,,,,,,,,,,,,,,,
2024-06-28,LGHL,Luxury Goods,Consumer Cyclical,343.65,,,,,,,,,,,,1066.89,126.53,18.75,-9.04
2024-06-28,PRIMESECU,Capital Markets,Financial Services,211.23,704,38.97,4.46,11.43,53.47,28.67,0.23,11.78,0,10.65,0.61,69.87,24.4,16.41,3.93
2024-06-28,RBZJEWEL,Luxury Goods,Consumer Cyclical,132.38,530,24.55,2.55,1.62,-10.98,15.08,0,10.4,0.33,16.22,-7.17,-9999999999,14.37,-12.19,2.86
2024-06-28,PLASTIBLEN,Specialty Chemicals,Basic Materials,267.35,695,20.13,1.71,0.87,18.25,11.16,1.5,8.52,0.02,9,0.7,47.75,-9.1,15.26,4.66
2024-06-28,IRISDOREME,Apparel Manufacturing,Consumer Cyclical,68.03,555,45.44,8.02,4.55,324.08,22.67,0,17.66,0.64,25.97,0.94,-20.98,-16.17,-7.94,-11.07
2024-06-28,PDMJEPAPER,Paper & Paper Products,Basic Materials,111.84,1062,10.82,2.16,1.35,8,7.21,0.45,19.93,0.04,21.04,0.17,175.13,115.49,77.95,20.39
2024-06-28,INDSWFTLAB,Drug Manufacturers - Specialty & Generic,Healthcare,129.92,768,1.82,0.82,0.6,-4.71,0.51,0,45.19,0.02,21.29,0,52.49,25.47,29.73,23.15
2024-06-28,MIRZAINT,Footwear & Accessories,Consumer Cyclical,44.03,609,50.61,1.1,0.97,12.26,11.01,0.01,2.18,0.06,3.46,-0.93,-11.68,-4.9,2.87,1.8
2024-06-28,STEL,Farm Products,Consumer Defensive,458.2,846,63.73,0.56,45.8,70.28,47.49,0,0.88,0,1.11,7.69,228.11,42.41,43.17,17.32
2024-06-28,SAKUMA,Farm Products,Consumer Defensive,35.21,830,20.74,1.72,0.39,-9.75,17.37,0.14,8.28,0.21,7.13,0.52,162.76,98.37,40.28,23.98
2024-06-28,SIMPLEXINF,Engineering & Construction,Industrials,126.14,721,-9.97,3.11,0.52,-8.72,171.37,0,-31.16,30.95,-12.01,0.12,274.86,57.38,23,7.72
2024-06-28,ARROWGREEN,Packaging & Containers,Consumer Cyclical,562.9,850,28.78,6.69,5.72,46.21,17.16,0.19,23.26,0.01,29.3,0.22,72.33,28.06,45.64,-5.34
2024-06-28,VINYLINDIA,Specialty Chemicals,Basic Materials,405,743,34,6.36,1.24,20.52,24.77,2.47,18.7,0,23.74,-0.88,-18.75,-11.03,28.18,14.54
2024-06-28,OSWALAGRO,Real Estate - Development,Real Estate,43.7,587,128.53,0.7,314.15,-7.17,81.09,0,0.55,0,-0.8,-1.59,45.42,28.91,1.98,1.86
2024-06-28,HINDCOMPOS,Auto Parts,Consumer Cyclical,517.1,764,22.19,0.77,2.57,18.96,14.61,0.39,3.49,0,4.05,0.88,39.98,14.35,32.86,14
2024-06-28,ARIHANTCAP,Capital Markets,Financial Services,70.38,733,10.4,2.27,6.05,-24.73,7.5,0.57,21.86,0.31,-2.36,0.07,81.63,1.27,28.2,2.59
2024-06-28,MBLINFRA,Engineering & Construction,Industrials,67.22,705,-17.93,0.94,5.75,14.22,34.02,0,-5.27,1.46,-6.99,0.81,236.1,48.72,23.23,52.95
2024-06-28,DEEPENR,Oil & Gas Equipment & Services,Energy,168.71,540,-1318.37,1.35,193.84,-14.27,12901.11,0,-0.1,0.26,-0.26,11.02,27.23,-13.39,-5.38,-2.98
2024-06-28,ORICONENT,Packaging & Containers,Consumer Cyclical,38.01,597,19.9,0.51,4.18,10.32,10.71,1.32,2.55,0.1,-3.13,0.2,55.46,13.63,4.71,3.43
2024-06-28,SHREYAS,Marine Shipping,Industrials,328.9,723,-14.16,0.94,2.56,38.09,16.14,0.46,-6.65,0.53,-5.15,0.11,-2.2,17.91,26.82,4.56
2024-06-28,SKMEGGPROD,Packaged Foods,Consumer Defensive,265.19,699,8.17,2.52,1,6.4,5.19,0.94,30.84,0.53,32.66,0.65,22.46,-31.3,22.86,8.8
2024-06-28,ORIENTCER,Specialty Chemicals,Basic Materials,49.49,593,31.13,2.15,1.89,-40.83,15.72,0.52,6.9,0.21,6.74,0.93,-9999999999,-3.06,4.19,9.61
2024-06-28,DIGISPICE,Information Technology Services,Technology,45.39,1055,89,4.3,2.4,25.24,27.32,0,4.76,0.11,2.52,-0.57,109.65,61.82,85.64,61.53
2024-06-28,ZODIAC,,,741.45,,,,,,,,,,,,449.43,273.62,91.51,9.65
2024-06-28,KRISHIVAL,,,,,,,,,,,,,,,,,,
2024-06-28,JETAIRWAYS,Airlines,Industrials,42.62,,,,,,,,,,,,-12.84,-26.01,-13.46,-5.08
2024-06-28,RATNAVEER,Steel,Basic Materials,168.35,817,22.12,3.24,1.37,66.11,17.9,0,12.32,0.82,15.13,0.47,-9999999999,45.88,45.95,45.88
2024-06-28,JINDALPHOT,Asset Management,Financial Services,893.6,917,3.45,0.41,NaN,-2412.33,3.6,0,11.75,0.02,0.85,0.06,154.48,50.44,63.98,29.72
2024-06-28,RADIOCITY,Broadcasting,Communication Services,16.12,558,80.6,1.05,2.44,20.4,11.64,0,1.29,0.2,0.47,0.81,44.57,-5.73,-0.19,-1.1
2024-06-28,HCL-INSYS,Electronics & Computer Distribution,Technology,16.91,557,-35.23,-2.07,17.3,-15.39,-60.2,0,5.9,-1.32,21.42,0.59,24.34,-16.7,0.06,-1.69
2024-06-28,RBL,Auto Parts,Consumer Cyclical,977.45,756,18.76,2.69,1.14,25.8,9.86,2.56,14.33,0,18.58,0.92,13.89,14.6,37.05,10.02
2024-06-28,KHADIM,Footwear & Accessories,Consumer Cyclical,349.7,NaN,100.2,NaN,NaN,NaN,NaN,NaN,2.62,1.34,7.25,-1.56,55.15,-1.88,14.17,10.8
2024-06-28,AXITA,Textile Manufacturing,Consumer Cyclical,21.18,553,26.81,8.56,0.5,-41.85,19.48,0.35,31.5,0.39,36.84,-2.92,8.39,-17.75,1.34,-1.94
2024-06-28,ASMS,Information Technology Services,Technology,19.96,608,439.67,22.94,12.45,-1263.9,886.35,0,5.22,0,-1.86,-4.45,79.82,17.41,11.51,-4.73
2024-06-28,BIRLAMONEY,Capital Markets,Financial Services,167.26,946,27.88,5.81,3.82,-2.13,21.39,0,20.84,8.03,3.84,-0.78,192.16,61.21,73.87,34.67
2024-06-28,VISHNUINFR,,,,,,,,,,,,,,,,,,
2024-06-28,VLEGOV,Integrated Freight & Logistics,Industrials,67.25,713,-4.19,0.29,32.37,323.37,-4.49,0,-6.94,0.02,-0.1,0,-9999999999,11.53,32.64,17.16
2024-06-28,BBTCL,Packaging & Containers,Consumer Cyclical,245.22,503,29.76,4.2,1.34,8.84,17.15,0.41,14.13,1.58,11.9,-5.21,2.54,-11.74,-6.15,-2.69
2024-06-28,NAGAFERT,Agricultural Inputs,Basic Materials,12.65,NaN,-0.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.01,31.77,-1.94,41.34,23.41
2024-06-28,GEECEE,Real Estate - Development,Real Estate,381.35,798,21.41,1.24,8.25,-38.15,15.87,0.52,5.77,0,6.44,0.1,114.18,66.75,49.23,14.54
2024-06-28,RACE,Waste Management,Industrials,420.45,691,446,31.11,1.99,-81.01,113.32,0,6.97,1.91,17.99,23.07,48.49,12.21,29.33,16.81
2024-06-28,RITCO,Integrated Freight & Logistics,Industrials,306.48,751,22.98,4.09,0.8,50.73,12.75,0,17.8,1.42,26.54,0.67,80.6,14.06,40.46,23.51
2024-06-28,TCLCONS,Engineering & Construction,Industrials,50.46,783,-35.2,3.16,14.74,-22.04,-77.66,0,-8.98,1.35,0.3,-0.5,213.42,92.6,46.47,30.56
2024-06-28,BALAXI,Biotechnology,Healthcare,119.3,608,-254.44,3.02,2.52,124.8,97.47,0,-1.19,0.1,21.86,2.42,15.79,37.97,20.27,-12.73
2024-06-28,PYRAMID,Packaging & Containers,Consumer Cyclical,169.9,625,20.01,2.81,1.17,-164,13.21,0,13.21,0.09,16.26,-11.98,-9999999999,-11.76,17.29,13.19
2024-06-28,REMSONSIND,Auto Parts,Consumer Cyclical,999.05,697,52.33,6.6,2.23,45.03,21.93,0.12,12.61,0.48,17.91,1.73,322.07,48.4,8.24,10.84
2024-06-28,UFO,Entertainment,Communication Services,133.92,517,31.58,1.8,1.27,6.69,7.24,0,5.69,0.27,6.16,-0.14,79.04,19.57,-0.39,13.59
2024-06-28,ACCENTMIC,,,,,,,,,,,,,,,,,,
2024-06-28,PTL,Real Estate Services,Real Estate,45.8,607,25.73,0.72,9.42,28.33,10.3,3.82,2.79,0.03,4.97,22.64,33.33,10.9,17.29,10.36
2024-06-28,INDOBORAX,Chemicals,Basic Materials,174.86,562,14.39,1.91,2.93,8.27,8.1,0.57,13.28,0,13.67,-0.62,33.53,-23.12,8.64,8.85
2024-06-28,MOLDTECH,Engineering & Construction,Industrials,256.54,729,26.15,5.99,4.53,22.4,15.53,1.32,22.89,0.08,27.44,-7.79,-17.07,-7.24,41.15,7.61
2024-06-28,MAZDA,Specialty Industrial Machinery,Industrials,1362.75,546,17.32,2.57,2.42,12.69,11.47,1.03,14.85,0,16.49,0.94,54.24,4.19,5.8,-0.21
2024-06-28,MINDTECK,Information Technology Services,Technology,310.3,780,29.05,3.53,2.02,34.67,18.81,0.32,12.36,0.01,12.39,0.9,117.53,32.44,52.59,12.61
2024-06-28,COOLCAPS,,,,,,,,,,,,,,,,,,
2024-06-28,ALLETEC,,,,,,,,,,,,,,,,,,
2024-06-28,20MICRONS,Other Industrial Metals & Mining,Basic Materials,220.77,780,13.89,2.21,1,14.31,7.91,0,15.89,0.34,22.68,0.41,136.37,25.3,53.63,28.99
2024-06-28,VIKASECO,Specialty Chemicals,Basic Materials,3.85,535,64.17,1.42,2.07,4.45,27.93,0,1.82,0.05,3.21,-1.6,18.46,5.48,5.48,1.32
2024-06-28,ORIENTBELL,Building Products & Equipment,Industrials,392.55,573,633.15,1.83,0.86,14.42,24.68,0.25,0.29,0.14,-0.13,-6.6,-24.09,-3.46,13.08,7.18
2024-06-28,DONEAR,Textile Manufacturing,Consumer Cyclical,135.74,706,20.34,3.45,0.88,9.99,11.63,0.15,16.97,1.65,27.44,-4.8,44.56,36.7,39.44,32.88
2024-06-28,CAREERP,Conglomerates,Industrials,390.65,711,12.45,1.34,7,-24.24,9.39,0.77,10.74,0.07,10.46,0.03,91.87,107.19,40.83,3.84
2024-06-28,INTLCONV,Specialty Industrial Machinery,Industrials,82.48,523,8.38,1.92,3.9,43.56,7.35,1.33,22.86,0.46,6.84,0.06,17.58,-9.41,3.75,2.97
2024-06-28,SHREEPUSHK,Specialty Chemicals,Basic Materials,210.55,666,18.01,1.41,0.92,41.2,10.83,0.71,7.83,0.23,7.6,-26.5,14.8,-6.26,32.63,20.18
2024-06-28,PRITIKAUTO,Specialty Industrial Machinery,Industrials,27.98,446,25.21,2.11,1.3,10.57,11.9,0,5.94,0.71,11.85,-0.68,69.58,-13.64,-11.17,2.49
2024-06-28,DIAMINESQ,Chemicals,Basic Materials,527.8,517,32.52,3.49,4.96,23.58,20.7,0.57,10.44,0,13.01,-0.52,-9999999999,-4.56,4.13,6.21
2024-06-28,SILINV,Asset Management,Financial Services,554.55,588,19.98,0.27,12.7,36.66,13.2,0.45,1.34,0,1.59,4.2,73.49,28.92,18.51,14.96
2024-06-28,BANSWRAS,Textile Manufacturing,Consumer Cyclical,149.98,514,14.45,0.96,0.41,3.6,7.14,1.98,6.64,0.66,8.04,-0.21,-11.57,3.29,4.04,3.22
2024-06-28,SADBHAV,Engineering & Construction,Industrials,27.88,479,-0.76,-3.81,0.25,0.41,99.16,0,502.16,-29.76,-4.61,-0.11,154.61,30.28,-2.52,1.57
2024-06-28,APCL,Building Materials,Basic Materials,201.1,591,-15.12,2.01,0.95,11.22,33.62,0,-13.27,1.45,-2.41,0.37,7.37,-5.36,20.46,16.41
2024-06-28,NAHARINDUS,Textile Manufacturing,Consumer Cyclical,134.22,580,59.59,0.6,0.4,-8.07,12.85,0.04,1,0.55,0.99,-0.67,5.23,5.85,18.26,14.04
2024-06-28,DUGLOBAL,,,,,,,,,,,,,,,,,,
2024-06-28,GEEKAYWIRE,Electrical Equipment & Parts,Industrials,91.19,,,,,,,,,,,,91.66,0.21,-2.21,3.39
2024-06-28,SGIL,Metal Fabrication,Industrials,352,498,43.03,10.65,1.52,13.2,13.95,0,24.76,1.71,33.66,0.03,84.97,10.64,2.15,5.59
2024-06-28,TIRUPATI,,,,,,,,,,,,,,,,,,
2024-06-28,MEDICAMEQ,Drug Manufacturers - Specialty & Generic,Healthcare,454.65,576,52.62,2.87,3.21,-1572.4,22.74,0.22,5.45,0.15,7.44,-1.96,-37.57,-24.62,18.43,-10.32
2024-06-28,MEGATHERM,,,,,,,,,,,,,,,,,,
2024-06-28,TPLPLASTEH,Packaging & Containers,Consumer Cyclical,87.9,686,34.61,5.26,2.19,23.42,19.6,0.68,15.23,0.23,19.66,1.49,106.82,70.18,41.55,0.98
2024-06-28,RSSOFTWARE,Information Technology Services,Technology,231.34,595,32.84,12.23,9.99,37.53,25,0,37.22,0.03,27.12,-0.1,543.5,295.12,22.82,11.73
2024-06-28,RBMINFRA,,,,,,,,,,,,,,,,,,
2024-06-28,WANBURY,Drug Manufacturers - Specialty & Generic,Healthcare,155.22,509,9.19,18.19,0.88,127.76,6.31,0,200.26,4.17,44.03,-0.01,180.94,23.14,6.13,1.25
2024-06-28,GENUSPAPER,Paper & Paper Products,Basic Materials,20.11,518,149.32,1.06,0.73,7.04,14.14,0,0.71,0.7,4.39,-1.16,44.68,4.47,8.12,-6.25
2024-06-28,KANORICHEM,Chemicals,Basic Materials,124.8,546,-14.2,0.91,0.37,14.51,12.07,0,-6.39,0.85,-1,-0.04,13.45,-7.11,14.34,7.87
2024-06-28,VSTL,Steel,Basic Materials,260.47,494,27.87,2.78,0.46,84.11,12.4,0,9.97,0.8,20.25,-1.75,-9999999999,-9999999999,3.94,3.38
2024-06-28,LIBERTSHOE,Footwear & Accessories,Consumer Cyclical,380.9,650,58.17,3.1,1.02,7.36,12.67,0,5.34,0.7,10.91,-3.44,61.71,36.67,37.68,26.27
2024-06-28,GLOBAL,Education & Training Services,Consumer Defensive,170.15,347,10.24,3.89,4.66,15.67,6.86,2.94,38.02,0,44.13,0.21,-13.83,-43.31,-26.07,-14.82
