date,symbol,industry,sector,cmp,marketCap,priceToEarnings,priceToBook,priceToSales,priceToCashflow,enterpriseToEbitda,dividendYield,returnOnEquity,debtToEquity,returnOnCapitalEmployed,priceToEarningsGrowth,return12M,return6M,return3M,return1M
2024-06-26,NDTV,Broadcasting,Communication Services,222.39,1434,-70.94,5.55,3.87,-21.22,-317.37,0,-7.82,0.44,-9.38,0.5,-3.75,-15.25,5.62,-6.34
2024-06-26,ARIHANTSUP,Real Estate - Development,Real Estate,340,1400,30.92,5.31,2.77,-11.6,20.59,0.04,17.17,1.81,14.33,0.6,96.99,25.46,3.28,1.84
2024-06-26,VASCONEQ,Engineering & Construction,Industrials,75.86,1679,24.71,1.71,1.62,-58.87,17.14,0,6.93,0.2,5.04,-0.78,83.02,8.22,23.95,19.65
2024-06-26,KUANTUM,Paper & Paper Products,Basic Materials,161.1,1406,7.65,1.25,1.17,4.72,5.46,1.86,16.36,0.46,17.96,0.22,-6.15,-6.45,4.27,1.1
2024-06-26,APTECHT,Education & Training Services,Consumer Defensive,222.9,1293,44.49,4.97,2.96,-153.72,25.61,1.92,11.17,0.03,12.24,-0.78,-38.55,-14.4,-3.76,-1.09
2024-06-26,INDIANHUME,Engineering & Construction,Industrials,407.8,2149,27.68,2.59,1.55,10.08,14.66,0.25,9.36,0.62,17.42,0.98,88.67,68.03,60.11,25.25
2024-06-26,ROSSELLIND,Conglomerates,Industrials,554.4,,,,,,,,,,,,58.2,18.13,56.19,15.62
2024-06-26,AHL,Capital Markets,Financial Services,470.5,2360,28.86,2.53,1.71,52.93,21.14,0,8.78,1,12.25,2.92,53.96,48.1,76.68,14.37
2024-06-26,SOLARA,Drug Manufacturers - Specialty & Generic,Healthcare,481.35,1880,-3.31,2.01,1.46,17.27,-10.28,0,-60.53,1.08,-17.9,0,28.58,33.28,29.76,5.73
2024-06-26,SUMMITSEC,Capital Markets,Financial Services,1726.3,1882,24.85,0.21,32.63,52.02,19.09,0,0.84,0,0.98,0.24,145.7,35.47,41.27,22.16
2024-06-26,ALICON,Metal Fabrication,Industrials,1271.25,2049,33.71,3.69,1.31,13.02,11.89,0.53,11.04,0.6,16.47,1.86,68.9,46.34,54.31,14.06
2024-06-26,KSOLVES,Software - Application,Technology,1145.4,1358,39.76,56.98,12.5,40.85,28.9,2.4,143.31,0,175.89,1.04,29.62,-3.1,2.36,5.01
2024-06-26,IGPL,Chemicals,Basic Materials,601.6,1853,46.89,1.49,0.88,49.81,16.26,1.66,3.17,0.29,3.38,-0.58,22.69,28.44,39.66,21.41
2024-06-26,STEELCAS,Steel,Basic Materials,655.35,1327,17.68,4.92,3.24,19.49,11.07,1.51,27.82,0,35.55,2.78,40.51,6.54,0.22,0.79
2024-06-26,POKARNA,Building Products & Equipment,Industrials,718.2,2227,25.49,3.76,3.24,11.84,11.78,0.08,14.75,0.68,16.65,0.78,86.16,49.58,68.57,28.86
2024-06-26,ATL,Integrated Freight & Logistics,Industrials,50.27,1236,27.82,5.2,1.69,12.45,12.21,0.99,18.68,1.76,9.85,-1.22,-9999999999,-4.34,-6.47,-10.71
2024-06-26,ATULAUTO,Auto Manufacturers,Consumer Cyclical,592.9,1646,183.23,3.92,3.17,-2082.75,40.28,0,2.14,0.34,7.94,2.36,71.31,3.64,24.64,12.1
2024-06-26,GANESHBE,Specialty Chemicals,Basic Materials,150.23,1082,17.6,2.16,2.27,12.99,10.3,0,12.25,0.11,13.09,-42.77,-0.67,-6.92,-18.04,-0.81
2024-06-26,COSMOFIRST,Packaging & Containers,Consumer Cyclical,775.45,2010,32.31,1.49,0.78,8.19,12.07,0.65,4.62,0.78,3.97,-0.44,9.37,27.14,54.86,38.94
2024-06-26,AWHCL,Waste Management,Industrials,500.75,1421,16.48,2.48,1.63,10.16,9.54,0,15.03,0.78,10.84,0.63,57.37,3.38,8.46,11.45
2024-06-26,DWARKESH,Confectioners,Consumer Defensive,76.23,1436,17.17,1.75,0.84,107.38,8.73,0,10.16,0.55,14.76,-0.85,-15.72,-12.28,9.68,8.82
2024-06-26,HARIOMPIPE,Steel,Basic Materials,593.3,1713,32.35,3.69,1.49,345.6,14.49,0,12.24,0.8,17.64,118.34,-8.35,-5.16,30.91,3.58
2024-06-26,SMCGLOBAL,Capital Markets,Financial Services,164.85,1726,9.22,1.58,1.09,-8.96,7.12,1.45,17.09,1.34,10.01,0.16,120.09,62.65,32.04,3.13
2024-06-26,MADRASFERT,Agricultural Inputs,Basic Materials,108.05,1741,308.71,-9.18,0.78,10.6,29.38,0,-2.93,-8.35,-266.02,-3.18,47.11,-2.39,33.4,12.79
2024-06-26,DSSL,Information Technology Services,Technology,1148.4,1460,27.13,9.26,1.43,49.92,18.12,0.04,34.14,0.23,44.3,0.51,129.86,85.27,11.73,-7.97
2024-06-26,STEELXIND,Steel,Basic Materials,14.76,1768,164,2.67,1.62,-36.85,21.32,0,1.65,0.58,7.47,-1.46,-0.94,41.24,6.96,13.1
2024-06-26,MONTECARLO,Apparel Manufacturing,Consumer Cyclical,612.2,1270,21.18,1.6,1.2,15.58,9.74,3.27,7.54,0.48,9.14,-0.39,-24.13,-13.45,-2.27,-8.72
2024-06-26,E2E,Software - Infrastructure,Technology,1732.75,2509,114.7,35.4,26.55,58.52,53.51,0,30.86,2.03,16.25,0.93,932.94,163.38,93.28,61.39
2024-06-26,VERTOZ,Advertising Agencies,Communication Services,735.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.96,0.11,9.84,NaN,221.89,55.19,1.88,1.5
2024-06-26,GIRIRAJ,,,,,,,,,,,,,,,,,,
2024-06-26,NGLFINE,Drug Manufacturers - General,Healthcare,2387.35,1475,35.7,5.62,4.35,72.07,22.36,0.07,15.73,0.12,15.48,0.35,42.59,7.03,14.01,6.72
2024-06-26,IGARASHI,Auto Parts,Consumer Cyclical,497.4,1566,163.62,3.5,2.16,31.1,22.45,0.2,2.14,0.31,4.92,1.97,0.29,-4.14,21.23,1.52
2024-06-26,JAYBARMARU,Auto Parts,Consumer Cyclical,107.24,1161,35.99,2.15,0.51,6.18,9.33,0.65,5.98,0.82,9.41,-2.42,1.69,0.88,-9.27,1.55
2024-06-26,AVTNPL,Specialty Chemicals,Basic Materials,85.57,1304,24.45,2.78,2.52,13.23,14.36,1.05,11.35,0.09,13.49,-0.79,-7.14,-6.63,1.87,-4.02
2024-06-26,SKYGOLD,Luxury Goods,Consumer Cyclical,1650.7,2186,47.12,8.95,1.25,-15.82,30.64,0.05,16.58,1.27,25.85,0.46,507.43,62.06,71.86,41.75
2024-06-26,TVTODAY,Broadcasting,Communication Services,232.82,1390,24.64,1.6,1.46,91.94,11.39,1.29,6.5,0.04,5.32,-0.68,20.13,8.72,10,5.56
2024-06-26,XCHANGING,Information Technology Services,Technology,118.03,1315,95.98,3.72,7.54,-109.03,16.22,25.42,3.87,0.3,9.88,-1.38,45.18,9.54,4.45,2.68
2024-06-26,ANDHRSUGAR,Chemicals,Basic Materials,117.09,1587,21.13,1,0.84,11.2,9.57,1.77,4.74,0.02,2.01,-0.35,4.59,5.06,26.24,13.19
2024-06-26,ACLGATI,Integrated Freight & Logistics,Industrials,110.54,1440,98.7,2.27,0.85,19.83,16.34,0.01,2.29,0.61,-1.86,-0.39,-6.36,-10.96,15.09,7.9
2024-06-26,KOPRAN,Drug Manufacturers - General,Healthcare,258.52,1247,24.46,2.54,2.03,28.81,15.02,1.16,10.37,0.2,11.73,0.28,36.39,7.16,-0.03,9.73
2024-06-26,ENIL,Broadcasting,Communication Services,245.43,1170,35.47,1.52,2.24,9.18,9.61,0.41,4.21,0.25,3.24,-0.3,84.81,34.45,-5.66,8
2024-06-26,VERANDA,Education & Training Services,Consumer Defensive,202.3,1400,-17.56,3.71,3.87,52.46,33.46,0,-21.14,1.55,-1.06,1.13,21.5,-29.51,13.24,15.11
2024-06-26,MVGJL,Luxury Goods,Consumer Cyclical,228,1114,13.76,1.8,0.52,18.71,9.29,0,13.1,0.69,20.79,1.06,-9999999999,-28.48,-9.4,-7
2024-06-26,OMINFRAL,Engineering & Construction,Industrials,174.55,1681,35.65,2.32,1.51,27.51,13.44,0.29,6.52,0.1,9.84,0.1,240.92,14.61,36.96,46.87
2024-06-26,ZOTA,Biotechnology,Healthcare,575.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-15.95,1.06,-8.1,NaN,53.06,21.78,21.25,22.38
2024-06-26,SNOWMAN,Integrated Freight & Logistics,Industrials,74.4,1244,97.89,2.97,2.47,14.16,13.97,1.34,3.04,0.66,6.48,-19.58,69.67,17.17,1.5,14.37
2024-06-26,RAJRILTD,Textile Manufacturing,Consumer Cyclical,21.12,1175,290.49,10.85,1.58,14.92,41.38,0,3.74,1.63,7.56,-2.18,-69.15,9.71,-3.78,-1.54
2024-06-26,PUNJABCHEM,Chemicals,Basic Materials,1414.45,1735,32.37,5.25,1.86,58.03,15.94,0.21,16.23,0.37,22.63,-2.63,62.5,7.12,42.46,37.11
2024-06-26,KITEX,Apparel Manufacturing,Consumer Cyclical,212.42,1413,25.08,1.56,2.29,-36.93,18.94,0.71,6.23,0.75,4.53,-23.85,26.37,-5.67,16.75,2.42
2024-06-26,TEXINFRA,Real Estate Services,Real Estate,133.32,1699,317.43,1.15,105.63,490.44,192.13,0.11,0.36,0.02,-0.3,4.23,128.48,27.46,40.48,11.38
2024-06-26,IMPAL,,,,,,,,,,,,,,,,,,
2024-06-26,HIMATSEIDE,Textile Manufacturing,Consumer Cyclical,140,1379,12.22,0.88,0.49,4.28,6.87,0,7.24,1.86,12.2,-0.04,23.57,-16.54,14.57,7.65
2024-06-26,DOLATALGO,Capital Markets,Financial Services,134.22,2363,15.01,2.98,7.13,-195.47,9.81,0.19,19.86,0.11,25.5,0.42,183.46,114.75,96.66,-2.24
2024-06-26,MANGCHEFER,Agricultural Inputs,Basic Materials,127.7,1514,9.78,1.61,0.4,3.05,5.45,1.17,16.48,1.11,22.15,0.65,15.93,4.89,26,18.52
2024-06-26,AGARIND,Specialty Chemicals,Basic Materials,1188.3,1778,16.27,3.48,0.84,15.83,11.78,0,21.37,0.71,264.23,1.12,88.6,28.46,48.46,34.23
2024-06-26,REPRO,Specialty Business Services,Industrials,651.9,933,77.03,2.41,1.94,34.3,18.1,0,3.12,0.13,70.58,3.25,-9999999999,-9999999999,-9999999999,-9999999999
2024-06-26,DOLPHIN,Oil & Gas Equipment & Services,Energy,721.2,2886,517.72,13.04,446.1,817.32,1761.02,0,2.52,0.01,-2.2,-5.34,2272.37,462.56,142.3,-15.99
2024-06-26,UTTAMSUGAR,Confectioners,Consumer Defensive,346.4,1322,9.99,1.9,0.65,39.63,7.57,0.83,18.99,1.09,25.25,1.44,3.02,-14.6,11.01,7.08
2024-06-26,CENTRUM,Financial Conglomerates,Financial Services,39.23,1572,-15.82,3.57,0.72,13.11,-82.78,0,-22.55,9.9,-0.82,0.51,84.18,38.87,37.41,-2.78
2024-06-26,HESTERBIO,Drug Manufacturers - Specialty & Generic,Healthcare,2546.45,2167,114.68,7.42,7.11,45,35.99,0.31,6.47,0.84,6.55,-3.95,49.43,74.67,82.61,41.94
2024-06-26,BETA,,,,,,,,,,,,,,,,,,
2024-06-26,MARINE,Marine Shipping,Industrials,,,,,,,,,,,,,,,,
2024-06-26,BLISSGVS,Drug Manufacturers - Specialty & Generic,Healthcare,102.84,1077,14.46,1.11,1.4,7.06,8.17,0.5,7.8,0.1,11.79,2.49,27.59,-17.5,-8.87,-2.38
2024-06-26,MSPL,,,,,,,,,,,,,,,,,,
2024-06-26,LINCOLN,Drug Manufacturers - Specialty & Generic,Healthcare,612,1226,13.14,2.07,2.11,19.39,9.09,0.25,15.74,0,14.68,0.47,51.22,0.41,4.43,6.86
2024-06-26,SAURASHCEM,,,,,,,,,,,,,,,,,,
2024-06-26,MATRIMONY,Internet Content & Information,Communication Services,624.8,1391,28.08,4.77,2.89,22.73,14.66,0.8,17,0.2,13.08,3.8,-1.44,7.79,18.82,13.18
2024-06-26,HARDWYN,Building Products & Equipment,Industrials,31.65,1105,107.87,2.89,7.22,516.44,65.57,0,2.68,0.02,3.93,12.45,-11.84,-22.24,-4.81,8.95
2024-06-26,GMBREW,Beverages - Wineries & Distilleries,Consumer Defensive,646.55,1182,NaN,1.44,1.92,19.94,NaN,0.93,NaN,0,12.28,NaN,36.48,14.56,27.47,-0.61
2024-06-26,SURAJEST,Real Estate - Development,Real Estate,480.85,2134,31.6,4.13,5.17,236.67,10.82,0,13.08,0.83,29.85,0.29,-9999999999,45.45,84.38,21.56
2024-06-26,SICALLOG,Integrated Freight & Logistics,Industrials,167.24,1092,-38.56,38,NaN,136.57,23.61,0,-98.54,17.66,-6.13,0.4,-9999999999,-34.01,-5.25,0.69
2024-06-26,TREL,Real Estate Services,Real Estate,44.32,,,,,,,,,,,,-9999999999,-2.38,-4.17,1.65
2024-06-26,PAKKA,,,,,,,,,,,,,,,,,,
2024-06-26,HERANBA,,,,,,,,,,,,,,,,,,
2024-06-26,RAMRAT,,,,,,,,,,,,,,,,,,
2024-06-26,DVL,,,,,,,,,,,,,,,,,,
2024-06-26,NACLIND,,,,,,,,,,,,,,,,,,
2024-06-26,RML,Auto Parts,Consumer Cyclical,887.75,1444,478.13,5.64,0.64,12.03,47.87,0,1.18,2.85,9.95,-5.32,23.11,8.44,29.05,8.16
2024-06-26,NELCAST,,,,,,,,,,,,,,,,,,
2024-06-26,KOKUYOCMLN,,,,,,,,,,,,,,,,,,
2024-06-26,ALLSEC,Specialty Business Services,Industrials,1112.95,1696,26.5,6.91,3.61,18.67,13.54,2.7,26.07,0.18,29.17,0.85,108.34,70.57,52.33,7.69
2024-06-26,MACPOWER,,,,,,,,,,,,,,,,,,
2024-06-26,INNOVANA,,,,,,,,,,,,,,,,,,
2024-06-26,ROTO,Specialty Industrial Machinery,Industrials,535.95,1684,42.71,8.63,6.13,43.57,24.53,0.29,20.09,0.27,24.76,2.25,44.88,27.3,52.06,21.77
2024-06-26,STERTOOLS,,,,,,,,,,,,,,,,,,
2024-06-26,MUKKA,,,,,,,,,,,,,,,,,,
2024-06-26,TIL,,,,,,,,,,,,,,,,,,
2024-06-26,CSLFINANCE,Credit Services,Financial Services,461,1035,16.31,2.18,6.33,-8.08,17.7,0.54,13.34,1.06,8.88,0.51,41.11,1.3,-3.37,10.82
2024-06-26,GICHSGFIN,Mortgage Finance,Financial Services,250.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.28,4.69,2.01,NaN,33.24,16.97,24.6,13.94
2024-06-26,SATIA,,,,,,,,,,,,,,,,,,
2024-06-26,MUFTI,,,,,,,,,,,,,,,,,,
2024-06-26,CREST,,,,,,,,,,,,,,,,,,
2024-06-26,AVADHSUGAR,,,,,,,,,,,,,,,,,,
2024-06-26,WINDLAS,Drug Manufacturers - Specialty & Generic,Healthcare,707.7,1472,25.3,3.27,2.33,13.51,16.04,0.56,12.93,0.01,14.24,0.6,129.92,65.06,38.68,13.6
2024-06-26,KRYSTAL,,,,,,,,,,,,,,,,,,
2024-06-26,YUKEN,,,,,,,,,,,,,,,,,,
2024-06-26,ASIANENE,,,,,,,,,,,,,,,,,,
2024-06-26,SPORTKING,,,,,,,,,,,,,,,,,,
2024-06-26,KOTYARK,,,,,,,,,,,,,,,,,,
2024-06-26,CLSEL,,,,,,,,,,,,,,,,,,
2024-06-26,KAMOPAINTS,Steel,Basic Materials,42.61,268,19.28,1.68,0.92,-17.27,12.07,0,8.69,0.13,NaN,-0.11,65.28,24.19,27.42,24.52
2024-06-26,HUBTOWN,,,,,,,,,,,,,,,,,,
2024-06-26,VALIANTORG,Chemicals,Basic Materials,,,,,,,,,,,,,,,,
2024-06-26,INDOTECH,,,,,,,,,,,,,,,,,,
2024-06-26,COFFEEDAY,Restaurants,Consumer Cyclical,56.11,1186,-3.67,0.41,1.17,6.28,-11.27,0,-11.29,0.48,1.05,0.24,34.4,-12.19,13.01,-0.6
2024-06-26,SYNCOMF,,,,,,,,,,,,,,,,,,
2024-06-26,NDRAUTO,Auto Parts,Consumer Cyclical,889.45,1058,27.33,4.17,1.76,38.59,15.9,0.28,15.27,0.12,14.75,0.72,119.35,5.93,0.92,4.75
2024-06-26,DHANBANK,Banks - Regional,Financial Services,43.4,1099,18.99,1.07,1.8,63.51,0.5,0,5.61,0.29,0.43,1.1,157.57,41.6,5.21,3.46
2024-06-26,ONEPOINT,,,,,,,,,,,,,,,,,,
2024-06-26,HIRECT,Electrical Equipment & Parts,Industrials,674.6,1157,92.66,9.28,2.23,34.11,34.09,0,10.05,1.08,23.27,-0.32,125.96,24.93,11.73,-10.76
2024-06-26,KABRAEXTRU,Specialty Industrial Machinery,Industrials,425.15,1487,43.97,3.29,2.45,45.28,22.45,0.79,7.48,0.19,9.57,-4.49,-8.25,-0.12,44.58,5.96
2024-06-26,REMUS,,,,,,,,,,,,,,,,,,
2024-06-26,INDORAMA,,,,,,,,,,,,,,,,,,
2024-06-26,GULPOLY,Chemicals,Basic Materials,205.74,1280,72.03,2.17,0.93,19.3,23.22,0.24,3.01,0.6,3.03,-1.19,-19.18,-2.7,26.88,11.12
2024-06-26,HEUBACHIND,Specialty Chemicals,Basic Materials,484.7,1119,27.19,2.37,1.41,11.84,12.85,0,8.71,0.06,9.69,0.24,36.17,-17.76,11.07,24.54
2024-06-26,OAL,Specialty Chemicals,Basic Materials,384.65,1295,141.94,2.05,1.55,9.13,27.47,0.13,1.44,0.33,3.79,-2.64,11.59,-3.89,29.06,11.06
2024-06-26,CREATIVE,Electronics & Computer Distribution,Technology,755.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.37,0.34,20.48,NaN,52.86,-0.05,5.96,2.22
2024-06-26,ONWARDTEC,Information Technology Services,Technology,397.4,895,26.39,4.32,1.89,14.35,15,0.75,16.37,0.14,16.74,0.13,-21.14,-36.41,-10.23,-0.75
2024-06-26,URJA,Solar,Technology,21.63,1206,569.21,6.93,27.1,-139.54,303.06,0,1.17,0.03,0.85,18.34,126.49,47.14,14.44,0.84
2024-06-26,PVP,Conglomerates,Industrials,25.42,662,10.67,2.89,78.13,1355.89,10.16,0,27.1,0.19,-4.15,-0.18,129.01,75.92,-33.28,-10.65
2024-06-26,ROHLTD,Lodging,Consumer Cyclical,356.5,978,20.16,5.13,3.33,16.46,11.98,0.56,25.42,1.05,14.75,6.51,10.03,12.58,-1.3,-3.14
2024-06-26,BLAL,Shell Companies,Financial Services,301.95,1258,-339.27,259.27,NaN,2215.78,-408.02,0,-76.79,0,-5.7,-0.69,86.5,44.75,27.62,18.64
2024-06-26,SATINDLTD,Steel,Basic Materials,92.35,1045,4.05,1.61,2.09,-4.32,3.05,0.35,39.78,0.1,8.61,0.01,16.6,-19.77,6.03,0.54
2024-06-26,VIMTALABS,Diagnostics & Research,Healthcare,487.15,1081,26.34,3.38,3.39,17.74,11.96,0.41,12.83,0.06,15.2,-1.97,22.54,20.72,9.76,-3.9
2024-06-26,ZUARIIND,Conglomerates,Industrials,374.35,1115,1.56,0.28,1.33,15.6,3.14,0.34,18.22,0.61,0.46,0.01,159.88,89.69,13.99,18.73
2024-06-26,GSLSU,Building Materials,Basic Materials,214.37,909,48.61,2.75,4.03,-24.39,27.94,0,5.66,0.44,6.03,-1.28,6.02,19.13,-7.1,0.38
2024-06-26,NAHARSPING,Textile Manufacturing,Consumer Cyclical,290.55,1048,-20.51,0.71,0.34,-2.65,23.57,0.52,-3.45,0.78,-0.29,0.14,6.76,2.45,8.19,8.56
2024-06-26,MANALIPETC,Specialty Chemicals,Basic Materials,95.71,1647,85.7,1.55,1.59,26.13,20.29,0.78,1.81,0.1,1.69,-1.38,43.6,20.69,70.3,21.15
2024-06-26,SASTASUNDR,Pharmaceutical Retailers,Healthcare,338.3,1077,121.15,1.41,0.79,28.2,-60.41,0,1.17,0.01,-2.15,-1.08,17.34,-17.53,11.36,12.65
2024-06-26,DLINKINDIA,Communication Equipment,Technology,469.8,1669,18.01,3.83,1.35,13.84,12.6,2.13,21.29,0.02,25.37,2.48,79.11,45.22,72.97,13.88
2024-06-26,RGL,Luxury Goods,Consumer Cyclical,102.98,990,13.66,0.86,0.47,-24.19,9.59,0.29,6.3,0.57,10.17,-0.77,6.27,-0.12,3.13,0.96
2024-06-26,FOCUS,"Furnishings, Fixtures & Appliances",Consumer Cyclical,151.95,,,,,,,,,,,,34.97,-14.08,5.63,-6.15
2024-06-26,GANDHITUBE,Metal Fabrication,Industrials,797.9,970,17.44,4.35,5.67,36.79,12.65,1.5,24.95,0,26.29,1,38.64,9.46,8.9,-1.54
2024-06-26,KELLTONTEC,Software - Application,Technology,107.49,1042,16.27,2.35,1.06,18.53,10.84,0,14.44,0.31,17.93,-0.11,74.21,6.11,10.3,14.53
2024-06-26,PLATIND,Specialty Chemicals,Basic Materials,196.92,,,,,,,,,,,,-9999999999,-9999999999,14.89,-1.14
2024-06-26,KERNEX,Software - Application,Technology,419.55,,,,,,,,,,,,22.68,-27.31,-25.08,-9.4
2024-06-26,RAMCOSYS,Software - Application,Technology,325.65,1154,-4.75,3.7,2.19,11.12,-5.75,0,-77.7,0.2,-59.26,-1.07,26.96,11.79,23,-8.06
2024-06-26,WALCHANNAG,Engineering & Construction,Industrials,227.83,1263,-30.18,3.49,4.18,117.43,64.95,0,-11.58,0.67,-3.13,0.11,186.4,20.83,12.62,-2.3
2024-06-26,CHEMFAB,Specialty Chemicals,Basic Materials,618.85,884,33.56,2.28,2.7,28.18,14.43,0,6.8,0.05,7.72,-0.57,93.97,67.89,-5.11,13.29
2024-06-26,UNIENTER,Chemicals,Basic Materials,171.54,1193,30.9,0.57,23.55,-344.09,29.92,3.79,1.86,0,-0.24,-19.88,8.06,7.99,28.59,11.14
2024-06-26,SARVESHWAR,Packaged Foods,Consumer Defensive,8.7,852,50.8,3.37,0.98,-92.62,18.4,0,6.64,1.18,15.81,0.71,276.62,59.63,-7.94,-5.43
2024-06-26,BODALCHEM,Specialty Chemicals,Basic Materials,80.14,1009,157.14,0.93,0.72,4.94,15.33,0.13,0.6,0.78,3.15,-1.89,8.81,-3.1,9.11,10.23
2024-06-26,SEMAC,Farm & Heavy Construction Machinery,Industrials,619,190,-5.87,2.39,1.49,-10.19,-6.82,0.7,-40.74,0.24,-40.59,0.02,-63.28,-73.6,-79.38,-29.22
2024-06-26,VISAKAIND,Building Products & Equipment,Industrials,119.41,1032,1200.42,1.37,0.68,317.9,15.57,1.68,0.11,0.71,2.96,-12.2,32.75,38.29,12.23,15.93
2024-06-26,LIKHITHA,Oil & Gas Equipment & Services,Energy,452.8,1787,27.31,5.77,4.24,86.84,17.56,0.33,21.13,0,27.59,3.21,74.62,61.89,94.84,32.24
2024-06-26,WEL,"Furnishings, Fixtures & Appliances",Consumer Cyclical,886.25,1188,116.94,13.52,2.08,-68.28,50.6,0,11.56,0.73,19.82,1.9,306.91,118.1,29.9,-9.56
2024-06-26,ASAL,Auto Parts,Consumer Cyclical,1027.65,1631,80.85,-221.2,1.85,52.38,33.52,0,-273.66,-14.21,63.67,0.57,202.87,144.97,79.05,14.62
2024-06-26,AMNPLST,Chemicals,Basic Materials,294.83,1623,40.72,7.37,2.51,34.62,23.27,0.17,18.1,0.39,25.53,0.55,-9999999999,76.12,78.25,54.12
2024-06-26,GPTINFRA,Engineering & Construction,Industrials,269.95,1571,27.16,5.19,1.54,13.85,13.64,1.3,19.11,0.64,29.13,0.32,324.78,63.61,72.71,9.67
2024-06-26,NINSYS,Information Technology Services,Technology,486.85,905,58.29,25.87,10.89,91.19,41.61,0,44.38,0.07,49.48,0.32,38.27,-14.46,-0.48,1.9
2024-06-26,SHIVALIK,Agricultural Inputs,Basic Materials,632.35,984,58.82,1.94,3.6,-154.62,30.4,0.2,3.22,0.15,5.02,-2.07,-19.07,-14.99,9.42,3.38
2024-06-26,VHL,Credit Services,Financial Services,3753.4,1198,6.48,0.36,360.82,-415.94,6.15,0.13,5.61,0,0.32,-0.34,30.15,19.1,33.45,24.06
2024-06-26,OWAIS,,,,,,,,,,,,,,,,,,
2024-06-26,TRACXN,Software - Application,Technology,89.17,924,142.01,13.02,11.15,82.09,103.75,0,9.17,0,5.91,-1.8,11.74,-18.27,3.75,4.91
2024-06-26,EXCELINDUS,Specialty Chemicals,Basic Materials,1205.3,1516,89.07,1.06,1.83,20.94,26.97,0.94,1.19,0,-0.49,-1.13,24.15,32.75,70.34,13.98
2024-06-26,INFOBEAN,Software - Application,Technology,459.3,1117,50.03,3.77,3.03,25.63,16.7,0.22,7.6,0.08,6.32,-1.33,0.56,4.77,25.47,15.14
2024-06-26,SANDESH,Publishing,Communication Services,1590.3,1204,6.38,0.95,3.74,7.82,4.6,0.31,14.95,0,5.79,0.07,72.84,41.59,35.56,26.77
2024-06-26,EIMCOELECO,Farm & Heavy Construction Machinery,Industrials,2622.65,1513,39.24,3.92,6.65,130.51,26.65,0.19,9.98,0,8.29,0.4,343.46,63.92,71.62,32.16
2024-06-26,CENTENKA,Textile Manufacturing,Consumer Cyclical,603.85,1320,30.87,0.97,0.76,14.98,12.12,1.66,3.13,0.04,2.15,-0.59,38.2,38.99,50.16,1.16
2024-06-26,HPAL,Specialty Chemicals,Basic Materials,96.38,886,43.03,5.24,3.75,38.86,26.91,0,12.18,0.02,15.49,0.48,11.43,-3.81,0.97,-1.9
2024-06-26,MICEL,Electronic Components,Technology,74.6,1652,26.71,13.55,30.27,-169.58,79.48,0,50.71,0.1,8.8,0,220.86,120.71,88.86,45
2024-06-26,FAZE3Q,Textile Manufacturing,Consumer Cyclical,433.5,1055,22.63,2.77,1.87,28.48,12.6,0,12.24,0.45,16.55,-1.13,6.8,-2.64,20.7,8.27
2024-06-26,ORIENTPPR,Paper & Paper Products,Basic Materials,55.83,1185,192.52,0.73,1.42,11.72,17.43,1.79,0.38,0.2,0.87,-2.05,36.5,29.09,35.67,7.16
2024-06-26,MAXIND,Medical Care Facilities,Healthcare,297.35,1284,-22.77,2.61,7.31,-12.54,-35.32,0,-11.45,0.09,-11.85,-0.05,150.19,82.2,47.13,9.74
2024-06-26,GRPLTD,Auto Parts,Consumer Cyclical,10390.05,1386,61.2,8.31,3,51.29,30.01,0.16,13.58,0.68,18.67,0.98,181.04,116.23,59.48,10.45
2024-06-26,DENORA,Electrical Equipment & Parts,Industrials,1712.25,909,47.82,7.59,12.32,56.59,34.27,0.12,15.88,0,16.73,-7.66,-4.09,11.58,5.38,10.8
2024-06-26,ASALCBR,Beverages - Wineries & Distilleries,Consumer Defensive,688.65,1246,24.59,2.94,1.64,43.81,15.56,0.15,11.97,0.26,12.86,1.13,72.46,42.27,45.87,21.4
2024-06-26,GKWLIMITED,Specialty Business Services,Industrials,2809.1,,,,,,,,,,,,228.55,90.77,97.57,15.84
2024-06-26,VLSFINANCE,Capital Markets,Financial Services,286.1,996,3.07,0.33,33.13,5.12,2.46,0.52,10.87,0,10.56,0.01,83.87,40.59,18,-1.53
2024-06-26,SPECIALITY,Restaurants,Consumer Cyclical,177.04,852,29.7,2.77,2.1,13.63,10.67,1.4,9.77,0.45,6.64,-0.42,-23.67,-6.35,0.51,-0.01
2024-06-26,CHEMCON,Specialty Chemicals,Basic Materials,262.6,962,50.11,2.02,3.6,80.4,24.9,0,4.03,0.09,3.44,-0.77,-5.04,-10.34,13.68,7.71
2024-06-26,SRHHYPOLTD,Chemicals,Basic Materials,548.35,942,11.92,1.18,1.09,6.79,7.71,0.73,9.86,0.02,11.63,-0.24,-13.11,-2.25,11.39,4.33
2024-06-26,PPL,Building Products & Equipment,Industrials,469.85,1124,12.54,3.08,1.68,9.39,7.7,0.26,24.55,0.11,25.84,0.49,187.19,18.31,33.06,12.63
